,SENDER,MESSAGE
248,https://t.me/forbesrussia,"Научная журналистка Ася Казанцева, которая находится на позднем сроке беременности, [была задержана ](https://www.forbes.ru/forbes-woman/478559-v-moskve-zaderzali-naucnuu-zurnalistku-asu-kazancevu)на станции «Пионерская» московского метрополитена. По ее словам, вначале сотрудники правоохранительных органов сообщили, что она задержана как призывник, а позже назвали причиной «референдумы». 

📸__: DR__"
249,https://t.me/forbesrussia,"«Тинькофф Инвестиции» [снизили](https://www.forbes.ru/investicii/478541-broker-tin-koff-snizil-limit-na-mgnovennyj-vyvod-sredstv-so-sceta) лимит мгновенного вывода средств с брокерского счета до 200 000 рублей в день. Решение принято из-за возможных «изменений режима расчетов по ряду валютных инструментов на бирже» и в будущем может быть отменено, пояснили в компании"
250,https://t.me/forbesrussia,"[​​](https://telegra.ph/file/1da646d620089d3759338.png)Стартап Arrival, основанный россиянином Денисом Свердловым, [выпустил](https://www.forbes.ru/tekhnologii/478537-startap-arrival-denisa-sverdlova-vypustil-pervyj-elektrofurgon) первый электрофургон на своем микрозаводе в Англии. Машины, произведенные там, планируется использовать для тестирования и контроля качества, а не для поставок клиентам"
251,https://t.me/forbesrussia,"Основатель российского обувного бренда Gottlieb Schwarz Андрей Жакевич развивал компанию с 2010 года, в сентябре 2022 предпринимателю пришлось ее закрыть. Бренд не смог найти замену иностранному сырью на российском рынке, а повышать цены не захотел. 

Жакевич делал обувь для российского ведущего и актера Ивана Урганта и запускал обувное направление для таких марок, как Pangaia, WOS Brand: Волк оф Шейм и Alexander Terekhov. Теперь он работает в найме.

[Forbes рассказывает, как Gottlieb Schwarz из бренда, который заказывал обувь на контрактном производстве, вырос в полноценную мастерскую, почему столкнулся с кризисом и что другие российские марки делают в аналогичных условиях](https://www.forbes.ru/svoi-biznes/478369-tazelye-vremena-dla-obuvnogo-biznesa-pocemu-zakrylsa-brend-kotoryj-obuval-urganta)."
252,https://t.me/forbesrussia,"Норвегия при необходимости [сможет](https://www.forbes.ru/society/478533-norvegia-dopustila-zakrytie-granic-dla-rossian-s-sengenskimi-vizami) быстро ограничить въезд россиян, как это сделала Финляндия, заявила глава Минюста. Пока Норвегия остается единственной открытой для российских туристов страной шенгенской зоны среди имеющих сухопутную границу с Россией"
253,https://t.me/forbesrussia,"За свою более чем двадцатилетнюю историю маркетплейс Emex стал одним из крупнейших онлайн-продавцов автозапчастей в России.

Emex за свою историю прошел путь от импортера автозапчастей до маркетплейса и боролся с тем, что называл монополизмом правообладателей. То есть сама компания запчасти не импортирует, а предоставляет свою площадку поставщикам, которые и решают проблемы с логистикой и прочим.

Прибыль компании достигла оборота в 17,4 млрд рублей, возглавила битву с таможенными чиновниками и правообладателями и пережила уход основателя. Михаил Кулябин покинул компанию на пике роста, но вернулся, когда прибыль рухнула в разы. 

Как продавцы автозапчастей сумели в пандемию нарастить выручку и прибыль, а в эпоху санкций не растерять клиентов, [разбирался Forbes](https://www.forbes.ru/biznes/477563-idejnyj-torgovec-kak-marketplejs-avtotovarov-emex-ru-borolsa-za-parallel-nyj-import)

📸__: Полина Дерр__"
254,https://t.me/forbesrussia,"Коллекционная недвижимость ручной работы не приобретается в инвестиционных целях. Однако как и любой другой коллекционный актив, способна подчеркнуть статус владельца. Ценность клубного дома Kuznetsky Most 12 — в его истории. События, которые помнят стены дома, имеют большое значение для истории страны: вторжение Наполеона, первый телеграф, а также световая реклама в России. Чем еще уникален особняк в центре Москвы – читайте [в нашем материале](https://bit.ly/3UPW19X) 

* __Информационная поддержка__"
255,https://t.me/forbesrussia,"Глава Ростуризма [попросила](https://www.forbes.ru/biznes/478531-glava-rosturizma-poprosila-turoperatorov-vernut-den-gi-prizvannym-po-mobilizacii) туроператоров и отельеров оказать содействие клиентам, призванным по мобилизации: возвращать им деньги «в приоритетном порядке» и «без удержания фактически понесенных расходов». Ранее «Аэрофлот» пообещал вернуть деньги за авиабилеты мобилизованных россиян"
256,https://t.me/forbesrussia,"Закон не препятствует использовать системы видеонаблюдения и распознавания лиц для розыска людей, в том числе, мобилизованных, [заявили](https://www.forbes.ru/tekhnologii/478527-uristy-ocenili-vozmoznost-ispol-zovania-raspoznavania-lic-dla-poiska-uklonistov) опрошенные «Коммерсантом» юристы. В то же время источники газеты считают, что сейчас из-за низкой цифровизации военкоматов и отсутствия нужных реестров поиск уклонистов с помощью камер возможен в теории, но не на практике"
257,https://t.me/forbesrussia,"Почти треть российских компаний пытается бронировать сотрудников от частичной мобилизации. **

**Основная реакция среди работодателей сейчас — «__замереть и дождаться ясности__», констатирует эксперт «Актион Кадры и HR» Данил Мяло: __«Однако в текущей ситуации промедление может быть смерти подобно, поэтому часть работодателей пытается всеми возможными способами помочь работникам»__.

Почти в 13% организаций увольняют сотрудников по их собственному желанию без двухнедельной отработки, почти в 8% — переводят часть штата на удаленку.** **В случае, если сотрудник работает удаленно, в том числе из-за рубежа, работодатель может не знать о его местонахождении и не иметь возможности уведомить его в случае получения повестки. 

[Подробнее — на сайте Forbes](https://www.forbes.ru/svoi-biznes/478455-pocti-tret-rossijskih-kompanij-pytaetsa-bronirovat-sotrudnikov-ot-mobilizacii).**

📸: **Getty Images"
258,https://t.me/forbesrussia,"[​​](https://telegra.ph/file/88c918227eebcbda3a22a.png)Спутники впервые [зафиксировали](https://www.forbes.ru/biznes/478523-sputniki-sdelali-pervye-snimki-utecek-metana-posle-vzryvov-na-severnyh-potokah) шлейф метана с поврежденных подводных газопроводов «Северный поток». Окружность пузырящегося в Балтийском море газа намного превышает ту, что фиксировалась при утечке с газовой платформы в Мексиканском заливе в 2021 году, когда за 17 дней объем выбросов метана достиг 40 000 тонн


📷: International Methane Emissions Observatory"
259,https://t.me/forbesrussia,❗ Евро на Московской бирже [обвалился](https://www.forbes.ru/investicii/478525-kurs-evro-na-mosbirze-upal-do-minimuma-s-2014-goda) больше чем на 3 рубля и обновил минимум с 2014 года. Эксперты связывают укрепление рубля с ожиданиями очередных санкций
260,https://t.me/forbesrussia,"После того как Владимир Путин объявил в России частичную мобилизацию, несколько стран выступило с заявлениями о том, готовы ли они принять россиян, которые попытаются уклониться от службы.

Вопрос, принимать ли россиян, которые сейчас хотят уехать из страны, вызвал споры не только между членами Евросоюза, но и внутри самих государств. Часто друг другу противоречили даже представители одной и той же страны, не говоря уже об отсутствии единства по этому вопросу у разных членов ЕС.

Страны Балтии заявили, что не планируют выдавать уклоняющимся от мобилизации гражданам гуманитарные визы, а Германия и Испания готовы предоставлять таким россиянам убежище. Однако получить статус беженца не так просто, предупреждают правозащитники и юристы. 

[Forbes рассказывает](https://www.forbes.ru/society/478433-kak-polucit-status-bezenca-komu-on-nuzen-i-kakie-strany-ego-daut-rossianam) о подробностях этой процедуры на примере россиян, которые подали заявки на убежище в Германии, Финляндии, Швеции и Латвии.
__
__📸__: Getty Images__"
261,https://t.me/forbesrussia,"Антимонопольная служба [запросила](https://www.forbes.ru/society/478521-fas-proverit-voentorgi-iz-za-rosta-cen-na-obmundirovanie) у торговых сетей «Военторг», «Спортмастер» и Hakki разъяснений из-за роста цен на спецодежду и обмундирование. Спрос на военную форму, обувь, спальники и термобелье взлетел после начала частичной мобилизации, поскольку призванные вынуждены закупать экипировку самостоятельно"
262,https://t.me/forbesrussia,"Apple [вывезла](https://www.forbes.ru/tekhnologii/478519-vedomostam-uznali-o-perevode-bol-sinstva-rossijskih-sotrudnikov-apple-v-kirgiziu) большинство своих российских сотрудников в Киргизию, подготовка к этому началась еще весной, рассказали источники «Ведомостей». Часть сотрудников Apple в России также уехала в Дубай и Лондон"
263,https://t.me/forbesrussia,"Соавтор закона о закрытии кредитов погибших мобилизованных [назвал](https://www.forbes.ru/finansy/478515-avtor-zakona-o-spisanii-dolgov-pogibsih-mobilizovannyh-ocenil-poteri-bankov-ot-etogo) оценку потерь банков от списания таких долгов. По его словам, Минфин оценивает их в 1-2% от прибыли банков"
264,https://t.me/forbesrussia,"МИД Узбекистана [отметил](https://www.forbes.ru/society/478517-uzbekistan-poobesal-ne-deportirovat-sobludausih-zakony-rossian) рост числа прибывающих в страну россиян, но сообщил, что при отсутствии правонарушений им не грозит депортация. Минобороны России ранее обещало не требовать у других стран принудительно возвращать россиян для мобилизации"
265,https://t.me/forbesrussia,"Производители медицинской техники и фармацевтические компании [попросили](https://www.forbes.ru/biznes/478513-proizvoditeli-lekarstv-i-medtehniki-poprosili-ob-otsrocke-ot-casticnoj-mobilizacii) отсрочку от мобилизации для всех своих сотрудников. Свою просьбу они обосновали тем, что привлечение новых специалистов требует длительного обучения, а на рынке наблюдается дефицит кадров"
266,https://t.me/forbesrussia,"Оператор газопровода «Турецкий поток» [лишился](https://www.forbes.ru/biznes/478501-operator-tureckogo-potoka-ostalsa-bez-licenzii-na-eksport-trub-iz-evropy) экспортной лицензии на трубы. Теперь он не сможет закупать трубы в Европе из-за запрета ЕС. После повреждения «Северного потока» «Турецкий поток» остался одним из двух  трубопроводов, по которым российский газ идет в Европу"
267,https://t.me/forbesrussia,"Глава Северной Осетии [завил](https://www.forbes.ru/society/478511-glava-severnoj-osetii-zaavil-o-sokrasenii-pritoka-zelausih-vyehat-v-gruziu) о сокращении притока желающих выехать в Грузию через КПП «Верхний Ларс». По его словам, это произошло после того, как для легкового транспорта был ограничен въезд. Проезда ожидают около 3000 легковых автомобилей и около 1500 фур, уточнил Меняйло"
268,https://t.me/forbesrussia,"❗Путин [подписал](https://www.forbes.ru/society/478505-putin-priznal-nezavisimost-hersonskoj-i-zaporozskoj-oblastej-ot-ukrainy) указы о признании Херсонской и Запорожской областей независимыми территориями. В указах говорится, что решение принято с учетом «волеизъявления народа» на референдумах. Западные страны назвали итоги референдумов фиктивными и пригрозили новыми санкциями"
269,https://t.me/forbesrussia,"США [обвинили миллиардера Олега Дерипаску в нарушении санкций](https://www.forbes.ru/milliardery/478491-ssa-obvinili-deripasku-v-narusenii-sankcij-i-prigrozili-srokom-do-20-let), за это предусмотрено максимальное наказание в 20 лет лишения свободы. По версии Вашингтона, бизнесмен через подчиненных организовывал сделки с имуществом в США, а также визит и роды в Соединенных Штатах для Екатерины Ворониной, которую Минюст страны назвал подругой бизнесмена и матерью его ребенка"
270,https://t.me/forbesrussia,"Путин потребовал [исправить ошибки](https://www.forbes.ru/society/478489-putin-potreboval-vernut-domoj-mobilizovannyh-bez-ob-avlennyh-osnovanij-rossian) при проведении мобилизации и вернуть домой тех, кого призвали без объявленных властями оснований. Президент отметил, что мобилизованные жалуются не только на организацию призыва, но и на качество снабжения и бытовые условия. И поручил Генпрокуратуре заняться этим вопросом"
271,https://t.me/forbesrussia,"❗ Путин впервые прокомментировал аварию, которая вывела газопроводы «Северный поток — 1» и «Северный поток — 2» из строя. Он, согласно сообщению Кремля, [назвал произошедшее «беспрецедентной диверсией» и «актом международного терроризма»](https://www.forbes.ru/biznes/478487-putin-vpervye-prokommentiroval-diversiu-na-severnyh-potokah). Такую оценку российский президент дал в телефонном разговоре с турецким коллегой"
272,https://t.me/forbesrussia,"В проекте бюджета России на 2023 год засекречены или не обозначены до четверти запланированных расходов. Bloomberg [называет такой уровень секретности «беспрецедентным»](https://www.forbes.ru/finansy/478481-bloomberg-soobsil-o-besprecedentnom-zasekrecivanii-rashodov-budzeta-rossii) в условиях «военной операции» и присоединения части территорий Украины. Речь идет о 6,5 трлн рублей от общей суммы запланированных трат в 29 трлн рублей"
273,https://t.me/forbesrussia,"ЦБ на полгода [продлил ограничения переводов](https://www.forbes.ru/finansy/478479-cb-prodlil-ogranicenia-perevodov-deneg-nerezidentov-iz-nedruzestvennyh-stran) за рубеж денег нерезидентов из «недружественных» стран со счетов брокеров и доверительных управляющих. Эти ограничения действуют с 1 апреля и предназначены для «поддержания финансовой стабильности», утверждает регулятор"
274,https://t.me/forbesrussia,"Юрлица смогут покупать бумаги из «недружественных» стран [даже без статуса](https://www.forbes.ru/finansy/478475-cb-razresil-urlicam-pokupat-bumagi-iz-nedruzestvennyh-stran-bez-kvalifikacii) квалифицированного инвестора, решил ЦБ. Ранее регулятор установил ограничения подобных сделок для инвесторов-физлиц: с 1 января 2023 года они не смогут приобрести такие бумаги без подтверждения квалификации"
275,https://t.me/forbesrussia,"Проекты по поддержке жителей Донбасса, Запорожской и Херсонской областей смогут [получить до 3,3 млрд рублей из России](https://www.forbes.ru/society/478467-kirienko-anonsiroval-vydelenie-bolee-3-mlrd-rublej-na-podderzku-zitelej-donbassa), заявил Кириенко. По его словам, 2 млрд рублей могут предоставить из президентского фонда, остальное — привлечь в качестве софинансирования. Ранее Кремль анонсировал, что Путин 30 сентября подпишет договоры о вступлении новых территорий в состав России"
276,https://t.me/forbesrussia,"Жена и советник муфтия Дагестана попросила Путина [дать республике отсрочку](https://www.forbes.ru/society/478453-sovetnik-muftia-dagestana-poprosila-putina-otsrocit-mobilizaciu-v-respublike) от частичной мобилизации на полгода. Согласно заявлению муфтията Дагестана, «сегодня в бой из республики едет абсолютно неподготовленная молодежь». За шесть месяцев ее можно подготовить, считает советник муфтия. В Дагестане после объявления мобилизации прошли протесты с участием женщин"
277,https://t.me/forbesrussia,"Инфляция в Германии [достигла двузначных показателей](https://www.forbes.ru/finansy/478451-inflacia-v-germanii-dostigla-dvuznacnyh-pokazatelej-vpervye-s-momenta-vvedenia-evro) впервые с момента введения евро в 1999 году. В сентябре цены на энергоносители в стране выросли к году на 43,9%, продукты питания подорожали на 18,7%"
278,https://t.me/forbesrussia,"Россияне, которые имеют бронь от частичной мобилизации, [получат удостоверения](https://www.forbes.ru/society/478447-imeusie-bron-ot-casticnoj-mobilizacii-polucat-udostoverenia-ob-otsrocke) об отсрочке. Другим категориям граждан такие документы выдавать не будут, хотя исключения предусмотрены еще для нескольких категорий мужчин"
279,https://t.me/forbesrussia,"Еврокомиссия [сообщила](https://www.forbes.ru/biznes/478445-evrokomissia-podast-v-sud-na-mal-tu-iz-za-programmy-zolotyh-pasportov), что подаст в суд на Мальту из-за программы «золотых паспортов». Предоставление гражданства ЕС в обмен на заранее оговоренные платежи или инвестиции не соответствует принципам альянса, заявила Еврокомиссия"
280,https://t.me/forbesrussia,"На десятую годовщину своего участия в рейтинге 400 богатейших американцев по версии Forbes Илон Маск решительно положил конец четырехлетнему первенству Джеффа Безоса в статусе самого богатого человека Америки.

В сентябре прошлого года, в тот самый день, когда он сверг основателя Amazon Джеффа Безоса и сам стал богатейшим человеком в мире, Forbes попросил бизнесмена, давшего миру Tesla и SpaceX, рассказать, что он об этом думает. «Отправляю гигантскую статую цифры «2» в адрес Джеффри Б., ― написал Маск в коротком электронном письме. ― И еще серебряную медаль».

Маск может наконец-таки взять причитающееся ему золото, ведь в текущем году участником №1 рейтинга 400 самых богатых людей Соединенных Штатов стал он, а его состояние оценивается в $251 млрд, что на $100 млрд больше, чем у Безоса. 

Как Маск обогнал «Джеффри Б.» и установил рекорд Forbes — [читайте на нашем сайте ](https://www.forbes.ru/milliardery/478309-kak-mask-obognal-dzeffri-b-i-ustanovil-rekord-forbes)

📸__: John Shearer / Getty Images__"
281,https://t.me/forbesrussia,"НАТО [заявило](https://www.forbes.ru/biznes/478437-nato-nazvalo-bezdumnye-akty-sabotaza-pricinoj-utecek-na-severnyh-potokah), что утечки на газопроводах системы «Северный поток» стали результатом «преднамеренных, бездумных и безответственных актов саботажа». Альянс поддержал расследование инцидента и пригрозил «решительным ответом» тем, кто ставит под угрозу критически важную его членам инфраструктуру"
282,https://t.me/forbesrussia,"МВД пояснило [порядок пребывания иностранцев](https://www.forbes.ru/society/478435-mvd-poasnilo-pravila-prebyvania-inostrancev-v-rossii-s-serediny-oktabra) в России с середины октября: от них не потребуют покинуть пределы страны, но прекратится действие послаблений, введенных из-за COVID-19, пояснило министерство. Западные страны сами постепенно выпускают рекомендации своим гражданам уезжать из России и воздержаться от поездок в нее"
283,https://t.me/forbesrussia,"Давний соратник Алексея Кудрина Павел Демидов [перешел](https://www.forbes.ru/tekhnologii/478427-davnij-sotrudnik-kudrina-peresel-na-rabotu-v-andeks) из Счетной палаты в «Яндекс», где будет отвечать за связи с госорганами. Ранее источники Forbes сообщили, что Кудрину предложили 5% акций «Яндекса» за переход в компанию и помощь в разделе активов"
284,https://t.me/forbesrussia,"В МФЦ [опровергли](https://www.forbes.ru/society/478429-v-mfc-oprovergli-novost-o-rasporazenii-o-vydace-povestok-muzcinam-do-35-let) распоряжение о выдаче повесток мужчинам до 35 лет. «Изложенная информация является ложной», — сообщили Forbes в пресс-центре.  

В том, что МФЦ получили распоряжение выдавать повестки мужчинам до 35 лет, ранее убедился корреспондент Forbes, который пришел в один из центров «Мои Документы» за паспортом. «Всем мужчинам от 20 до 34 лет вместе с паспортом должны выдаваться повестки, для того чтобы уведомить о частичной мобилизации», — сообщил корреспонденту сотрудник центра. «Все детали будете уточнять в военкомате», — пояснили в МФЦ. Корреспонденту Forbes повестку не вручили из-за технического сбоя. Однако мужчине перед ним, который пришел получать паспорт, повестку выдали.

P.S. При попытке выдать вам повестку в МФЦ, показывайте сотрудникам эту новость."
285,https://t.me/forbesrussia,"Финляндия с 30 сентября [запретит](https://www.forbes.ru/society/478425-finlandia-zapretit-v-ezd-dla-rossian-s-sengenskimi-turvizami-s-30-sentabra) въезд россиянам с шенгенскими туристическими визами, заявил министр иностранных дел страны. Исключение сделают, в частности, для граждан России, въезжающих в Финляндию по гуманитарным причинам"
286,https://t.me/forbesrussia,"Правительство [получило](https://www.forbes.ru/biznes/478423-putin-razresil-zapretit-proezd-po-rossii-fur-iz-nedruzestvennyh-stran) полномочия на введение запрета на проезд по стране большегрузов из стран, которые в апреле ввели в отношении России ограничения на автомобильные перевозки. Тогда власти решили не отвечать зеркально, чтобы не нарушить важные поставки из Европы оборудования и запчастей"
287,https://t.me/forbesrussia,"❗️**Московские МФЦ получили негласное распоряжение выдавать повестки всем мужчинам от 20 до 34 лет вне зависимости от того, имеют они право на отсрочку или нет

**В этом убедился корреспондент Forbes, придя за документом. Повестку ему не вручили из-за технического сбоя. Однако мужчине перед ним, который пришел получать паспорт, повестку выдали. 

Один из сотрудников МФЦ в разговоре с другим корреспондентом Forbes подтвердил, что негласное распоряжение выдавать повестки всем мужчинам призывного возраста, состоящим в базе, существует. 

[Подробности в материале Forbes](https://www.forbes.ru/society/478419-mfc-polucili-rasporazenie-vydavat-povestki-vsem-muzcinam-do-35-let)

📸: __Агентство «Москва»__"
288,https://t.me/forbesrussia,"❗ В Кремле 30 сентября [состоится](https://www.forbes.ru/society/478415-kreml-anonsiroval-podpisanie-dogovorov-s-novymi-territoriami-30-sentabra) подписание договоров о вступлении в состав России новых территорий, заявил Песков. На мероприятии также планируется «объемное выступление Путина», сообщил его пресс-секретарь"
289,https://t.me/forbesrussia,"С момента объявления частичной мобилизации многие уезжающие и уже мобилизованные спешат оформить доверенности на членов семей или друзей.

Как правило, граждане делают завещания и так называемые генеральные доверенности с широкими полномочиями, причем делать это приходится срочно, иногда за считаные дни. Что спровоцировало появление очередей у нотариальных контор.

При этом Федеральная нотариальная палата освободила мобилизованных граждан от оплаты услуг правового и технического характера и велела обслуживать их без очереди. Чтобы воспользоваться этими льготами, мобилизованным при себе необходимо иметь повестку от военкомата.

[В материале для Forbes](https://www.forbes.ru/mneniya/478321-pecat-na-dorozku-pocemu-mobilizacia-privela-k-oceredam-u-notariusov) юрист коллегии адвокатов Денис Хлопцов напоминает об особенностях нотариальных процедур и предостерегает от возможных ошибок, которые граждане допускают при выставлении печати на дорожку. 

📸__: Наталья Селиверстова / «РИА Новости»__"
290,https://t.me/forbesrussia,"Команда «Эха Москвы», ликвидированного в марте после отключения от эфира, [запустит](https://www.forbes.ru/tekhnologii/478413-eho-moskvy-ob-avilo-o-perezapuske-pod-nazvaniem-eho) новый проект под названием «Эхо». Он будет представлять собой приложение и сайт, на которых будет объединен контент бывших журналистов радиостанции"
291,https://t.me/forbesrussia,"Володин [опроверг](https://www.forbes.ru/society/478411-volodin-oproverg-svoe-zaavlenie-o-zaprete-na-vyezd-dla-voennoobazannyh) собственное заявление о запрете на выезд военнообязанных россиян. Спикер Госдумы ранее сослался на закон «О мобилизации», но после «разъяснения от Минобороны» заявил, что эта норма не применяется в рамках частичной мобилизации"
292,https://t.me/forbesrussia,"Минцифры [попросило](https://www.forbes.ru/tekhnologii/478409-mincifry-poprosilo-it-kompanii-pozabotit-sa-o-mobilizovannyh-sotrudnikah) IT-компании позаботиться о сотрудниках, призванных в рамках мобилизации: обеспечить их ежемесячными и единовременными выплатами, оформить полисы ДМС для их семей. «Это минимум, который мы должны сделать сейчас», — заявило министерство"
293,https://t.me/forbesrussia,"После объявления референдумов о вхождении в состав России ЛНР, ДНР и занятых российскими властями территорий Запорожской и Херсонской областей Украины, страны Евросоюза вновь заговорили о расширении санкций.

Одна из вероятных мер — блокировка Национального клирингового центра (НКЦ), благодаря которому на Мосбирже проходят торги валютами. 

При этом, санкции против НКЦ не означают полного прекращения торгов на внутреннем рынке, а также возврата к регулируемому курсу доллара, как это было в советское время, считают эксперты.

Если биржевые торги остановятся, то курс доллара все равно не станет регулируемым, как это было в советское время, потому что останутся торги дружественными валютами, и через них можно будет рассчитывать кросс-курс рубля к доллару и евро. 

[Как устроен НКЦ и что будет с долларами на брокерских счетах россиян?](https://www.forbes.ru/investicii/478325-dollar-v-opasnosti-kak-blokirovka-nkc-mozet-povliat-na-kursy-valut)

📸__: LUONG THAI LINH / EPA / ТАСС__"
294,https://t.me/forbesrussia,"Уход разработчиков западного ПО с российского рынка стал серьезным вызовом для бизнеса. Многие компании начали искать отечественные альтернативы. Как Сбер перешел на российское ПО и извлек из этого преимущества — [рассказывает эксперт Максим Тятюшев, генеральный директор «Сбербанк-Технологии»](https://bit.ly/3SDfuc0). 

* __Информационная поддержка__"
295,https://t.me/forbesrussia,"Финляндия [запретит](https://www.forbes.ru/society/478405-smi-uznali-o-resenii-finlandii-zapretit-v-ezd-rossijskih-turistov-s-30-sentabra) въезд российских туристов в ночь на 30 сентября, сообщила Helsingin Sanomat. Визы граждан, которым откажут во въезде, могут быть аннулированы. Запрет не коснется въезда в Финляндию по семейным обстоятельствам или учебе, а также представителей оппозиции"
296,https://t.me/forbesrussia,"На трубопроводах «Северный поток» и «Северный поток — 2» [обнаружили](https://www.forbes.ru/biznes/478403-na-severnyh-potokah-obnaruzili-cetvertuu-utecku-gaza) новую — четвертую — утечку газа, сообщила береговая охрана Швеции. Сразу несколько стран допустили диверсию на газопроводах, а некоторые государства, включая Польшу, обвинили в этом Россию"
297,https://t.me/forbesrussia,"Российские компании начали сталкиваться с мобилизацией своих сотрудников. «__Малый бизнес в шоке. Ситуация напоминает 24 февраля этого года: сложно думать о работе. В первую очередь компании постарались сохранить IT-специалистов, потому что их тяжело находить, обучать и не хочется потерять. Представители менее востребованных профессий увольняются и уезжают__», — говорит в беседе с Forbes основатель российского финтех-сервиса, пожелавший остаться анонимным. 

Рискуют лишиться части штата и IT-компании, несмотря на попадание их в число тех, чьи сотрудники могут претендовать на освобождение от мобилизации. **

**[Forbes рассказывает, кому уже пришли повестки, кто находится в зоне риска и что работодатели предпринимают в этих условиях](https://www.forbes.ru/svoi-biznes/478285-ne-prisli-na-rabotu-i-ne-vyhodat-na-svaz-kak-biznes-perezivaet-prizyv-sotrudnikov). 

📸: __Anadolu Agency via Getty Images__"
298,https://t.me/forbesrussia,"Частичная мобилизация негативно [скажется](https://www.forbes.ru/biznes/478401-eksperty-predupredili-o-spade-postavok-po-parallel-nomu-importu-iz-za-mobilizacii) на поставках в Россию товаров по параллельному импорту. По мнению экспертов, им сейчас занимаются в основном небольшие компании, которые уйдут с рынка из-за дефицита специалистов"
299,https://t.me/forbesrussia,"Холдинг VK объявил о продаже 100% своего игрового подразделения My.Games за $642 млн. Новым акционером стал управляющий партнер венчурного фонда Leta Capital Александр Чачава, сообщила компания. 

Подразделение My.Games работало в основном на зарубежных рынках, разрабатывало и издавало игры для персональных компьютеров, консолей и мобильных устройств. В него также входит более десятка игровых студий разработки. 

Еще год назад My.Games оценивалась в $3-5 млрд. Игры были одним из топовых направлений для VK, вторым по выручке после соцсетей и рекламы. 

Основная причина продажи My.Games заключается в реальной возможности потерять этот бизнес на фоне санкций и прочих ограничений, говорят эксперты. My.Games давно искала возможности стать более самостоятельной, в том числе через отдельный от VK бренд. 

Как продажа My.Games отразится на бизнесе  VK — [читайте на сайте Forbes](https://www.forbes.ru/tekhnologii/478373-vk-prodala-odno-iz-samyh-dohodnyh-podrazdelenij-kak-eto-otrazitsa-na-ee-biznese)

📸__: Sefa Karacan / Anadolu Agency via Getty Images__"
300,https://t.me/forbesrussia,"Спикер Госдумы Вячеслав Володин [напомнил](https://www.forbes.ru/society/478399-volodin-napomnil-o-zaprete-na-vyezd-dla-voennoobazannyh-rossian) о запрете на выезд из страны для военнообязанных россиян, сославшись на закон «О мобилизации». Ранее в Минобороны и Ростуризме говорили об отсутствии ограничений на выезд"
301,https://t.me/bankrollo,"Только второй раз за последние 30 лет в мире увеличилось число людей, находящихся в положении экстремальной бедности. Согласно новому отчету Всемирного банка, количество таких людей на сегодняшний день составляет около 70 миллионов. @bankrollo"
