,SENDER,MESSAGE
350,https://ria.ru/20221003/sanktsii-1821051751.html,"МОСКВА, 3 окт — РИА Новости. ЕС предложил сделать исключение из антироссийских санкций для лоцманов, чтобы позволить им проводить суда с энергоносителями через проливы, передает агентство Блумберг со ссылкой на осведомленный источник.Отмечается, что исключение позволит судовладельцам нанимать лоцманов-специалистов, чтобы они проводили суда, в частности, через проливы Дании. Этими акваториями пользуются для транспортировки сырой нефти и топлива из России.Ранее сообщалось, что санкции в отношении российской нефти могут сказаться на работе перевалочного морского пункта в Дании. Из-за новых ограничений появится запрет на наем лоцманов-специалистов из европейских компаний, чтобы проводить суда через датские проливы.После начала спецоперации на Украине Запад усилил санкционное давление на Москву, что привело к росту цен на электроэнергию, топливо и продукты питания в Европе и США. Президент Владимир Путин заявлял, что политика сдерживания и ослабления России — это долгосрочная стратегия Запада, а ограничения нанесли серьезный удар по всей мировой экономике. По его словам, основная цель Запада — ухудшить жизнь миллионов людей."
351,https://ria.ru/20221003/zhile-1821050556.html,"МОСКВА, 3 окт – РИА Новости. Рейтинг российских регионов по доступности покупки жилья в ипотеку возглавили Ямало-Ненецкий автономный округ, Магаданская и Ленинградская области, а в конце списка оказались Ингушетия, Чечня и Дагестан, при этом доступность жилья продолжает расти, однако увеличение цен на жилье практически полностью компенсировало улучшения в части ипотечного кредитования, свидетельствует исследование РИА Новости.По оценкам экспертов, в последнее время строительный сектор России чувствовал себя неплохо, жилищное строительство быстро растет. По итогам 2021 года было введено 92,6 миллиона квадратных метров жилья (без учета жилья на территориях садоводств), что на 12,7% больше результата в 2020 году и является новым абсолютным рекордом для России. При этом эксперты отмечают, что в 2022 году рост продолжился: за восемь месяцев уже введено 69,7 миллиона квадратных метров жилья (прирост к аналогичному периоду прошлого года +33,3%).В среднем на каждого жителя России за последние 20 месяцев было построено порядка 1,1 квадратного метра жилой недвижимости, что, по мнению составителей рейтинга, является хорошим результатом по мировым и историческим меркам.Согласно исследованию, хорошие объемы строительства наблюдаются уже несколько лет, и можно осторожно говорить о строительном буме в России. Острый квартирный вопрос находит постепенное разрешение за счет нового строительства и возможности купить жилье при помощи ипотеки, которая частично решает основную проблему приобретения жилья – его высокую стоимость, однако эксперты уточняют, что и тут есть заметные объективные ограничения.Для оценки региональных различий доступности для семей покупки жилья в ипотеку эксперты РИА Новости провели исследование и составили восьмой ежегодный рейтинг, в котором показано, какая доля семей может позволить себе приобрести двухкомнатную типовую квартиру, взяв ипотечный кредит. Как показали результаты рейтинга, параметры доступности очень дифференцированы в региональном разрезе.Как отмечают аналитики, ипотечное кредитование в России в 2021 году показало значительный рост, который обусловлен в основном поддержкой со стороны государства разнообразными льготными программами. По итогам прошедшего года было выдано 1,9 миллиона новых ипотечных кредитов, против 1,8 миллиона в 2020 году и 1,3 миллиона в 2019 году. Таким образом, число кредитов ощутимо выросло и стало новым абсолютным рекордом.При этом в денежном выражении объем выданной за год ипотеки по итогам 2021 года показал еще более внушительный рост. Годовой объем выданной ипотеки составил 5,7 триллиона рублей, что на 28% больше, чем в 2020 году.В денежном выражении рост был больше, так как быстро рос средний размер ипотечного кредита. Если в 2020 году он был равен 2,5 миллионам рублей, то по итогам 2021 года - уже 3 миллионам рублей, а в текущем году он поднялся почти до 4 миллионов.Также наблюдается дальнейший рост среднего срока кредита, который по итогам 2021 года превысил 240 месяцев (20 лет). Для сравнения, в 2018 году средний срок был равен 195 месяцам (16 лет и 3 месяца). Таким образом, рост среднего размера кредита и увеличение сроков кредитования увеличивают доступность приобретения собственного жилья для граждан России.В исследовании отмечается, что по итогам 2021 года процентные ставки по ипотеке ощутимо снизились за счет льготных программ. Среднегодовая ставка в прошедшем году составила 7,5%, что примерно на 2 процентных пункта меньше, чем в 2019 году. По тем же причинам в 2022 году фактические средние ставки продолжали снижаться. В мае текущего года средняя ставка была на уровне всего лишь 6,17%, что является историческим минимумом. Стоит отметить, что для поддержания спроса многие застройщики стали субсидировать ставки для покупателей и нередкими стали сделки со ставкой 2% и даже 0,1%.Как показывает рейтинг, за прошедший год доступность покупки жилья выросла в 44 регионах РФ, а снизилась в 40. В целом по России доля семей, для которых доступна ипотека, выросла за прошедший год с 32,7% до 32,8% в 2021 году. Рост доступности продолжается уже четыре года подряд, хотя, по мнению экспертов, условия в них были очень разными. Были периоды роста ставок и их снижения, была острая фаза пандемии, а также цены на недвижимость иногда росли очень сильно, однако рост ипотечного рынка и увеличение зарплат компенсировали негативные моменты, объясняют аналитики.Согласно исследованию, за прошедший год у 17 регионов доступность выросла более чем на 3 процентных пункта, а еще у других 17 регионов рост был в пределах от 1 до 3 процентных пунктов. Во многом большой прирост связан с умеренной динамикой цен на недвижимость на фоне снижения ставок, роста сроков кредитования и роста зарплат, объясняют аналитики. При этом более чем на 1 процентный пункт доля семей, для которых доступна покупка квартиры в ипотеку, снизилась в 32 регионах.Как показали результаты рейтинга, наибольшие возможности по покупке квартиры в ипотеку открыты либо для регионов со значительной долей семей, имеющих высокую зарплату у работающих (это вывело на первые позиции Ямало-Ненецкий автономный округ, Ханты-Мансийский автономный округ – Югра и Ненецкий автономный округ), либо для регионов с невысокими ценами на жилье (Магаданская область, Ленинградская область и Республика Коми).Ямало-Ненецкий автономный округ лидирует в рейтинге по доступности жилья в ипотеку, почти 77% семей могут себе позволить купить типовую двухкомнатную квартиру в этом регионе. В Магаданской области, расположившейся на втором месте, порядка 63% семей доступна покупка жилья в ипотеку. При этом у занимающих третье, четвертое и пятое места Ленинградской области, Ханты-Мансийского автономного округа – Югра и Ненецкого автономного округа чуть более 50% семей могут приобрести квартиру в ипотеку.По мнению экспертов, лидерство северных регионов закономерно: высокие заплаты и большой объем жилого фонда определяют относительно невысокие цены на недвижимость. Ленинградская область может похвастаться очень высокими темпами строительства, что приводит к хорошим результатам в части доступности жилья.Согласно исследованию, помимо лидеров еще 12 регионов показали доступность в диапазоне 40-50%. В него попали: Республика Коми (50%), Сахалинская область (49,3%), Камчатский край (48,6%), Мурманская область (48,5%), Тюменская область (47,6%), Челябинская область (45,5%), Оренбургская область (44,5%), Вологодская область (43,9%), Республика Саха (Якутия) (42,6%), Кемеровская область (42,4%), Красноярский край (41,2%) и Иркутская область (40,4%).Санкт-Петербург (33,2%) в рейтинге занял 38-е место, однако эксперты отмечают снижение доступности в последнее время из-за быстрого роста цен на квартиры. Москва же в текущем рейтинге опустилась на 71-е место из-за быстрого роста стоимости квадратных метров. Оба крупнейших города иллюстрируют ситуацию, когда улучшение условий по ипотеке приводит к опережающему росту цен на жилье и доступность жилья не растет, а, напротив падает, объясняют аналитики.Несмотря на то что в большинстве регионов доступность ипотеки находится на удовлетворительном уровне, в 7 регионах менее 15% семей могут пробрести типовую ""двушку"" в ипотеку, отмечают аналитики.Замыкают рейтинг Карачаево-Черкесская Республика (13,5%), Республика Крым (13,1%), Кабардино-Балкарская Республика (11%), Республика Тыва (10,4%), Республика Дагестан (9,2%), Чеченская Республика (9,1%) и Республика Ингушетия (7,1%).Эксперты отмечают, что регионы из конца списка, представленные в основном национальными республиками, характеризуются традиционно большим средним составом семей в них, что определяет низкий скорректированный семейный доход после вычета прожиточного минимума на каждого члена семьи, а также невысоким уровнем официальных зарплат.Согласно наблюдениям экспертов, в последние семь лет доступность ипотеки сильно выросла, и это отражается в количестве ипотечных кредитов. По мнению аналитиков, в 2022 и 2023 годах можно рассчитывать на продолжение роста рынка ипотек, однако, скорее всего, ставки сильно снижаться не будут.""Во-первых, льготные государственные ипотечные программы могут несколько сократить свой масштаб. Во-вторых, инфляционные риски не позволят Центробанку снизить ставку рефинансирования до рекордных уровней конца 2020 и начала 2021 годов, таким образом, рыночная ставка останется в диапазоне 7-9% годовых"", - говорится в пояснительной записке к исследованию.В среднесрочной перспективе можно ожидать, что доступность будет быстрее расти в регионах из нижней части рейтинга. При этом во многих богатых регионах-лидерах предложение будет следовать за спросом, и цены на недвижимость будут съедать и рост зарплат, и улучшение условий по ипотеке, заключают эксперты.Исследование подготовлено экспертами РИА Новости по данным Центробанка и Росстата.В качестве индикатора доступности ипотеки в рейтинге выступает доля семей, которые могут вносить ежемесячный платёж по ипотечному кредиту и осуществлять повседневные расходы. Эта доля оценивалась на основе распределения работающих по величине зарплат в каждом регионе.Размер кредита рассчитан для двухкомнатной квартиры среднего качества площадью 60 кв. метров в своём регионе при первоначальном взносе в 30%. Семейные доходы от трудовой деятельности учитывали выплату НДФЛ и скорректированы в соответствии с региональным прожиточным минимумом на каждого члена семьи. Предполагалось, что 70% средств, оставшихся после вычета из семейного бюджета прожиточных минимумов, идёт на выплату ипотеки, 30% – на прочие расходы.Анализ проведён независимо для девяти типов состава семьи. Результирующая доля определена как средневзвешенное значение из этих девяти типов. Рассмотрены семьи, в которых хотя бы один человек имеет работу. Средние цены на квартиры на вторичном рынке, сроки кредита и процентные ставки взяты из официальной статистики каждого региона. Для расчёта использованы данные за 2021 год, для сравнения – за 2020 год.Чукотский АО не включён в рейтинг из-за отсутствия релевантных данных."
352,https://ria.ru/20221003/reyting_ipoteka-1820946500.html,"Долю семей, которые могут позволить себе покупку квартиры в ипотеку, определили эксперты РИА Рейтинг. В основу положены данные Центробанка и Росстата. В исследовании учтены стоимость жилья в регионе, зарплаты и состав семьи. Размер кредита рассчитан на двухкомнатную квартиру площадью 60 м² при первоначальном взносе 30%. В рейтинг не включен Чукотский АО из-за отсутствия актуальных данных. Результаты по другим регионам — в инфографике Ria.ru."
353,https://ria.ru/20221002/eek-1821045357.html,"МИНСК, 2 окт – РИА Новости. Председатель коллегии Евразийской экономической комиссии (ЕЭК) Михаил Мясникович выступил за развитие сотрудничества ЕАЭС со странами ШОС, в частности, в транспортно-логистической сфере, и заявил, что странам союза целесообразно привлечь к готовящемуся соглашению о таможенном транзите другие дружественные страны.""Мы подписали документы (о сотрудничестве – ред.) с секретариатом ШОС. И мы видим очень большие перспективы. Не буду рассказывать сейчас, какие мы видим совместные мощные проекты. Скажу об одном: транслогистический мегапроект. Наши страны – огромная территория, огромные транзитные возможности, которые надо использовать"", - сказал Мясникович в интервью телеканалу ""Беларусь 1"", показанном в воскресенье.Он отметил, что в этом проекте есть несколько составляющих. ""Мы уже утвердили восемь транспортных коридоров, которые связаны с международными коридорами ""Север-Юг"", ""Запад-Восток"" и гармонизируются с инициативой ""Один пояс, один путь"", - пояснил глава коллегии ЕЭК.Второй составляющей работы в рамках масштабного транспортного проекта он назвал цифровизацию этих коридоров. Мясникович пояснил, что реализация задачи позволит перевозчикам получать оперативную информацию о загрузке, состоянии дорог, расположении заправок, пунктов отдыха, а также получать оперативно данные о возможных ЧП.""Третья составляющая – это соглашение, которое мы готовим, о таможенном транзите. Я предложил коллегам, и они согласны, чтобы это соглашение было не только на пять государств (ЕАЭС – ред.), а чтобы это было ""пять плюс"". То есть чтобы можно было и третьим странам присоединяться к соглашению о таможенном транзите, чтобы мы не замыкались в национальных границах, а работали с дружественными странами, в том числе Китаем, где большие потоки (транспорта – ред.), особенно (в направлении) Китай-Европа и обратно"", - отметил Мясникович.Кроме того, он заявил, что в ЕАЭС есть резервы для минимизации влияния западных санкций.""Мы четко понимаем, что недружественные шаги объединенного Запада в отношении России и Беларуси не завтра завершатся, это надолго. Мы должны предусматривать и дальнейшее развитие, как работать в этих условиях. Есть много, на мой взгляд, резервов, которые мы должны в обязательном порядке задействовать. В первую очередь, это касается совместной инвестиционной деятельности"", - сказал Мясникович.Среди сфер для объединения инвестиционных усилий он назвал микроэлектронику. ""У Беларуси и России есть соответствующие компетенции. Можно объединиться и делать мощные кластеры для развития микроэлектроники"", - подчеркнул Мясникович.Второе направление, по его словам – производство лекарств. ""Несмотря на то, что рынок не оголился в результате санкций и наши фармацевтические компании уверенно себя чувствуют, мы полагаем, что можно строить новые заводы по производству лекарств, которые будут и импортозамещающими, и предметом экспорта. Мы реально смотрим на вещи: все заменить нельзя, к этому и не надо стремиться, но ключевые вещи, такие, как общедоступные лекарства, которые сегодня уязвимы из-за санкций, производить можно было бы"", - сказал глава коллегии.Мясникович также высказался за объединение усилий стран ЕАЭС в сфере авиастроения. ""Мы отработали соответствующие предложения… какие комплектующие могут делать наши страны. Я думаю, что авиастроение - та высокотехнологичная отрасль, которая будет привлекательна для всех стран (ЕАЭС – ред.)"", - сказал он. Мясникович добавил, что в настоящее время обсуждается проект евразийского электробуса, который поможет объединить компетенции разных стран союза.Михаил Мясникович заявил, что странам ЕАЭС нужно не только развивать расчеты в нацвалютах, но и ценообразование в них.""Необходимо и ценообразование вести в нацвалютах. (Национальная - ред.) валюта должна быть не только средством платежа, но и мерой стоимости. В ситуации, когда цены будут сформированы в национальных валютах, не такой уж ущерб будет наносить волатильность обменных курсов национальных валют"", - сказал Мясникович в интервью телеканалу ""Беларусь 1"", отвечая на вопрос о целесообразности полного перехода в расчетах между странами союза с доллара на нацвалюты.Он отметил, что позиция ЕЭК была услышана странами-участницами ЕАЭС. ""Я полагаю, что мы выйдем на определенные соглашения, которые будут предусматривать и ценообразование в национальных валютах"", - продолжил Мясникович.Он также отметил в качестве положительного примера в этой сфере взаимодействие Белоруссии и России. Мясникович пояснил, что другие государства на их примере воочию могут убедиться в выгодности таких решений."
354,https://ria.ru/20221002/dogovor-1821031187.html,"МИНСК, 2 окт – РИА Новости. Договор о формировании рынка электроэнергии Союзного государства Белоруссии и России в скором времени представят президентам, сообщил замминистра энергетики Белоруссии Денис Мороз.""В настоящий момент полностью подготовлен договор о формировании союзного рынка электрической энергии. Этот договор прошел процедуры согласования между министерствами, проходит внутригосударственные процедуры и в ближайшее время будет представлен главам государств"", - сказал замминистра в интервью телеканалу СТВ, показанном в воскресенье.По его словам, в соответствии с планами идет работа над реализацией программы по формированию газового рынка Союзного государства. ""По газовому рынку мы тоже двигаемся, тоже подготавливается проект договора, и мы в этом направлении работаем"", - сказал Мороз.Он подчеркнул, что в целом взаимодействие в рамках Союзного государства защищает потребителей в Белоруссии от ""всяких внешних воздействий с энергетической точки зрения"". ""И по тем воздействиям, которые есть в Европейском союзе, мы не ожидаем и не видим, как это может сказаться на нас"", - сказал Мороз.Ранее президент России Владимир Путин рассказал, что до 1 декабря 2023 года будет подписан документ о создании объединенного рынка газа России и Белоруссии. Сообщалось, что принципы его работы стороны договорились разработать до июля 2022 года. Кроме того, по словам Путина, предусмотрено заключение договора об объединении рынков нефти и нефтепродуктов, а также о едином рынке электроэнергии.В соответствии с союзной программой объединенный рынок электрической энергии Союзного государства заработает с 1 января 2024 года посредством торговли между уполномоченными организациями, а с 1 января 2027 года предусмотрен переход к более глубокой интеграции в электроэнергетической сфере. Ранее в этом году в белорусском министерстве отмечали, что Белоруссия и Россия завершают подготовку проекта межгосударственного договора о формировании объединенного рынка электроэнергии Союзного государства двух стран."
355,https://ria.ru/20221002/it-1821024862.html,"МОСКВА, 2 окт - РИА Новости. Аккредитованные IT-компании с прямым или косвенным госучастием менее 50% сохранят свою аккредитацию и останутся в реестре, рассказали в Минцифры России.В субботу правительство РФ утвердило новые правила аккредитации IT-компаний, по которым выручка от деятельности в сфере информационных технологий должна составлять не менее 30% от общих доходов компании, а ее работники должны получать зарплату не ниже средней по стране или субъекту регистрации.""Компании с любым косвенным - форма участия через третьих лиц - госучастием и/или прямым - государство напрямую участвует в капитале организации - госучастием менее 50%, которые ранее уже были аккредитованы, сохранят свою аккредитацию и останутся в реестре"", - говорится в сообщении, опубликованном в Telegram-канале ведомства.Уточняется, что при ежегодной проверке на соответствие таких организаций новым требованиям доля косвенного госучастия учитываться не будет. Прямого будет — должно быть менее 50% госучастия для сохранения аккредитации. Первая проверка на соответствие, как отметили в Минцифры, состоится состоится 1 июля 2023 года.""Только ранее не аккредитованные компании с прямым или косвенным госучастием, 50% и более, не смогут получить аккредитацию по новому порядку"", - подчеркнули в Минцифры."
356,https://ria.ru/20221002/ekonomika-1820986348.html,"МОСКВА, 2 окт — РИА Новости. Взрывы на газопроводах ""Северный поток"" и ""Северный поток — 2"" могут стать точкой невозврата для экономик западных стран, написал экономист Филип Пилкингтон в статье для британского издания The Spectator.По мнению автора, после терактов на ключевых газовых магистралях Евросоюз стал еще ближе к ""экономической бездне"".""Европа больше не сможет импортировать российский газ, что приведет к резкому скачку цен на энергоносители. Это означает, что европейским странам придется отправлять больше евро и фунтов за границу для закупки топлива. Более высокие затраты на импорт скажутся и на потребителях, поскольку предприятия попытаются компенсировать рост стоимости энергии повышением цен. Нынешние события можно сравнить с Великой депрессией 1929 года"", — говорится в публикации.Обозреватель также считает, что ""и без того слабая"" американская экономика рухнет вслед за европейской.В это время Россия, Бразилия, Китай, ЮАР и Аргентина вместе с Ираном, Турцией, Египтом, Индонезией и Саудовской Аравией стараются максимально изолироваться от западных стран, что может спасти их от грядущей катастрофы.""С началом спецоперации на Украине страны БРИКС все больше укрепляют торговые и финансовые связи друг с другом и с потенциальным кандидатами на вступление в организацию. Похоже, цель этих экономик состоит в том, чтобы максимально отделиться от Запада. Если им это удастся — а похоже, что так оно и есть, — они смогут избежать падения"", — заключил Пилкингтон.Утечку газа на ""Северном потоке"" и ""Северном потоке — 2"" обнаружили 26 сентября. В это время оба газопровода не работали: прокачку по ""Северному потоку"" приостановили с конца августа из-за проблем с ремонтом турбин Siemens, вызванных западными санкциями, а ""Северный поток — 2"", который достроили в 2021 году, так и не ввели в эксплуатацию. Тем не менее трубопроводы оставались заполненными газом.Как заявила компания-оператор Nord Stream AG, авария беспрецедентна и сроки ремонта оценить невозможно. Власти Германии и Дании не исключают, что причиной ЧП стали диверсии. В НАТО утверждают, что авария стала ""результатом преднамеренных, безрассудных и безответственных актов саботажа"".В Кремле назвали случившееся актом международного терроризма. По словам Владимира Путина, ""англосаксам уже мало санкций"", они приступили к уничтожению общеевропейской энергетической инфраструктуры."
357,https://ria.ru/20221002/byudzhet-1820981075.html,"МОСКВА, 2 окт - РИА Новости. Бюджетное законодательство будет применяться в новых субъектах РФ с 1 января 2023 года, особенности составления бюджетов установит кабмин, об этом говорится в релизе думского комитета по законодательству и госстроительству.""Бюджетное законодательство будет применяться в образуемых субъектах с 1 января 2023 года. Правительство России установит особенности составления проекта бюджета новых субъектов на 2023 год (для республик – и на плановый период 2024 и 2025 годов), а также особенности исполнения бюджетов и формирования бюджетной отчетности. Бюджеты будут утверждены до 15 декабря 2022 года"", - говорится в документе."
358,https://ria.ru/20221002/potok-1820975682.html,"ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ, 2 окт — РИА Новости. В выводе из строя ""Северных потоков"" заинтересованы страны, занимавшие негативную позицию по отношению к этому проекту, заявил вице-премьер Александр Новак в интервью Павлу Зарубину в программе ""Москва. Кремль. Путин"" на телеканале ""Россия 1"".""Мы на сегодняшний день исходим из того, что нужно в первую очередь разобраться в том, кто это сделал, и мы уверены, что в этом заинтересованы определенные ранее высказывающие позиции страны"", — сказал вице-премьер.Он напомнил, что и США, и Украина, и Польша в свое время говорили о том, что ""эта инфраструктура не будет работать"", и обещали все сделать для этого.""Поэтому, конечно, в этом надо серьезно разобраться"", — добавил Новак.Отвечая на вопрос, может ли попадание воды в прорыв вывести магистрали из строя, он отметил, что таких аварий еще не было, а значит, однозначно судить сложно.""Безусловно, есть технические возможности восстанавливать инфраструктуру, это требует времени и соответствующих средств. Я уверен, что будут найдены соответствующие возможности"", — заключил вице-премьер.Утечку газа на ""Северном потоке"" и ""Северном потоке — 2"" обнаружили 26 сентября, причем сразу в четырех местах. В это время оба газопровода не работали — прокачку по ""Северному потоку"" приостановили с конца августа из-за проблем с ремонтом турбин Siemens, вызванных западными санкциями, а ""Северный поток — 2"", который достроили в 2021 году, так и не ввели в эксплуатацию. Тем не менее они оставались заполненными газом.Как заявила компания-оператор Nord Stream AG, авария беспрецедентна и сроки ремонта оценить невозможно. Сейсмический центр Швеции зафиксировал в районе ЧП мощные подводные взрывы. Власти Германии и Дании не исключают, что причиной аварии стали диверсии.Кремль назвал случившееся актом международного терроризма. По словам Владимира Путина, ""англосаксам уже мало санкций"", они приступили к уничтожению общеевропейской энергетической инфраструктуры."
359,https://ria.ru/20221002/bankrotstvo-1820969995.html,"МОСКВА, 2 окт - РИА Новости. Мораторий на банкротство по заявлениям кредиторов, введенный правительством РФ 1 апреля как временная мера поддержки бизнеса, перестал действовать в России.По словам премьер-министра РФ Михаила Мишустина, мораторий давал возможность должникам справиться с ""текущими трудностями"" в течение полугода, наладить свои дела и найти новые источники дохода. При этом любая организация, на которую распространялся мораторий, была вправе отказаться от него. Для этого она должна была сделать соответствующее заявление на Федресурсе.Положения моратория действовали как в отношении организаций, так и граждан, включая индивидуальных предпринимателей. Исключение были сделаны лишь по должникам, которые занимаются строительством многоквартирных домов или другой недвижимости.Многие крупные компании добровольно отказались воспользоваться правом на мораторий на банкротство из-за ряда накладываемых им ограничений. К примеру, при моратории не допускается выплата дивидендов. Однако некоторые профильные ассоциации, например, Ассоциация компаний интернет-торговли (АКИТ), просили премьер-министра продлить его до 1 марта 2023 года.Глава Минэкономразвития Максим Решетников еще в сентябре предупреждал, что эта мера не будет продлена, так как была срочной и выполнила свои задачи."
