	SENDER	MESSAGE
914	https://ria.ru/20221003/aktsizy-1821180125.html	"ЧЕЛЯБИНСК, 3 окт – РИА Новости. Челябинский губернатор Алексей Текслер высказал ряд предложений по обеспечению бюджетной сбалансированности регионов, в том числе индексировать объем дотаций на выравнивание бюджетов, начать частичное зачисление акцизов на табак в бюджеты регионов и сделать инфраструктурные бюджетные кредиты постоянными, сообщила в понедельник пресс-служба правительства региона.Глава региона как руководитель рабочей группы Госсовета по направлению ""Экономика и финансы"" выступил с предложениями по сохранению устойчивости бюджетов регионов на публичных слушаниях Совета Федерации РФ, посвященных обсуждению параметров проекта федерального бюджета на 2023 год и на плановый период 2024 и 2025 годов.""Текслер высказал ряд предложений по обеспечению бюджетной устойчивости субъектов: индексировать объем дотаций на выравнивание бюджетов, за счет плановой ежегодной индексации акцизов на табак начать их частичное зачисление в бюджеты регионов и постепенно довести долю субъектов в зачислениях по ним до 10%, сделать инфраструктурные бюджетные кредиты (ИБК) постоянно действующим механизмом поддержки, ведь они помогают в реализации крупных проектов"", - говорится в сообщении.По словам Текслера, сейчас на следующий год индексация объема дотаций на выравнивание бюджетов заложена в размере 8,5% - это выше изначально обсуждавшихся 7% и выше прогноза инфляции в 5,5% на следующий год. ""Спасибо за пересмотр индексации вверх, но это так и не покрывает инфляцию этого года. Она по текущему прогнозу составит 12,4%, и мы считаем, ее нужно учитывать полностью. Предлагаем вернуться к теме в течение года и изыскать соответствующие средства по мере исполнения бюджета. Аналогичным образом не была покрыта инфляция прошлого года. Поэтому предлагаем внести изменения в 131-ю статью Бюджетного кодекса, чтобы учитывать накопленную инфляцию текущего года"", - цитирует пресс-служба слова губернатора.Также он отметил, что есть решение продолжить выдачу ИБК в 2026 году, и было бы правильно пойти до конца, сделав инструмент ИБК постоянно действующим. ""С каким ежегодным финансированием – предмет для дискуссий. Главное, чтобы все знали, что такой инструмент будет, и спокойно готовили проекты под серьезные инфраструктурные задачи"", - пояснил Текслер.Кроме того, губернатор предложил усовершенствовать механизм учета госгарантий в рамках долга. ""Сейчас долгом считается 100% их выбранного объема, хотя гарантия – это поручительство. При ответственном обращении она не несёт расходов для бюджета, в том числе на своё обслуживание. Использование этого инструмента необходимо сделать более гибким, чтобы регионы могли более эффективно работать с долгом. И высвободившийся ресурс направлять на новые инвестиционные проекты или первоочередные расходы, а значит, на развитие"", - сказал Текслер.""Алексей Леонидович высказал предложения от комиссии Госсовета по финансам и бюджету, поэтому мы можем считать, что это такие обобщённые предложения губернаторов, членов комиссии, которые обсуждались в рамках Государственного совета"", - цитирует пресс-служба слова спикера Совфеда Валентины Матвиенко.С основным докладом на парламентских слушаниях выступил министр финансов РФ Антон Силуанов. Говоря о межбюджетных отношениях, министр подчеркнул, что продолжится финансовая поддержка регионов со стороны федерального бюджета. Межбюджетные трансферты в 2023 году определены в размере 3,2 триллиона рублей, из которых на реализацию национальных проектов предусмотрено около 900 миллиардов рублей, уточнил он. Будет оказана поддержка по обеспечению выплаты заработной платы и увеличения МРОТ, продолжится реализация инфраструктурных кредитов, выдача льготных займов, будет развернута поддержка на строительство и модернизацию инфраструктуры через фонд ЖКХ, сказал министр. В целях адаптации регионов в связи с отменой консолидированных групп налогоплательщиков предусмотрен компенсирующий механизм. ""Приоритетом на ближайшую трехлетку станет полноценная интеграция новых регионов в состав РФ. В бюджете предусмотрены на это необходимые ресурсы"", — цитирует пресс-служба Совфеда слова Силуанова."
915	https://ria.ru/20221003/gaz-1821178600.html	"МОСКВА, 3 окт — РИА Новости. Европейские частные домохозяйства и мелкие компании увеличили потребление газа осенью несмотря на призывы властей сократить спрос, пишет обозреватель агентства Bloomberg Хавьер Блас.Клаус Мюллер, немецкий чиновник, которого цитирует издание, назвал эти цифры отрезвляющими.""Несмотря на активный импорт СПГ для замены российского газа, дополнительных поставок будет недостаточно. Экономия превыше всего. Европа отчаянно нуждается в теплой зиме, но она не может рассчитывать на мягкий сезон, подобный прошлогоднему. Региону может повезти, но в противном случае у него будут серьезные проблемы"", — подчеркнул он.В статье отмечается, что Европейская комиссия предложила сократить спрос на газ на десять-пятнадцать процентов. В это время Германия, которая больше других стран зависит от российского топлива, вынуждена снизить потребление на целых 20 процентов.После начала российской спецоперации по демилитаризации и денацификации Украины Запад усилил санкционное давление на Москву: заморожены российские активы на сотни миллиардов долларов, Евросоюз принял уже семь пакетов ограничительных мер, включая эмбарго на уголь и нефть. Но все это обернулось проблемами для самих западных стран, спровоцировав резкий рост инфляции и цен на продукты и топливо.Как отмечал Владимир Путин, политика сдерживания и ослабления России —долгосрочная стратегия Запада, а его основная цель — ухудшить жизнь миллионов людей. При этом Москва решит все проблемы, которые для нее создают, а в случае ограничения цен на энергоресурсы не будет ничего поставлять за рубеж, если это противоречит ее интересам, заявил глава государства."
916	https://ria.ru/20221003/nalogi-1821178286.html	"МОСКВА, 3 окт - РИА Новости. Министры финансов РФ и Белоруссии Антон Силуанов и Юрий Селиверстов подписали договор об общих принципах налогообложения по косвенным налогам между Россией и Белоруссией.Документ подписан по итогам переговоров глав правительств двух стран Михаила Мишустина и Романа Головченко. На переговорах обсуждались ключевые вопросы российско-белорусского торгово-экономического сотрудничества в финансовой, энергетической, промышленной, транспортной и сельскохозяйственной областях, а также тематика интеграционного взаимодействия в рамках Союзного государства России и Белоруссии.Мишустин назвал договор об общих принципах налогообложения по косвенным налогам важным документом, отметив, что он закрепляет взаимные обязательства по передаче налоговой информации в единую интегрированную информационную систему администрирования косвенных налогов, определяет минимальные налоговые ставки, закладывает основу для формирования наднационального налогового комитета Союзного государства.""Это большой шаг вперед на пути к углублению интеграции в Союзном государстве"", - сказал он.В этом году Мишустин и Головченко провели переговоры 24 февраля в Нур-Султане, 20 июня - в Минске и 21 августа - в Чолпон-Ате, на полях Евразийского межправсовета, а также 14 марта в Москве."
917	https://ria.ru/20221003/flot-1821175293.html	"МОСКВА, 3 окт - Новости. План восстановления портовой инфраструктуры новых территорий РФ находится в проработке, техническое состояние портов разное, сообщил журналистам глава Росморречфлота Захарий Джиоев.Президент РФ Владимир Путин 30 сентября выступил в Кремле по итогам референдумов в ДНР, ЛНР, Херсонской и Запорожской областях, после чего подписал договоры с их главами о принятии регионов в состав России.""План (восстановления портовой инфраструктуры - ред.) еще в проработке. Техническое состояние портов совершенно разное, и в части гидротехники большинство из них находится в достаточно хорошем состоянии, по акватории тоже ситуация вполне нормальная, что касается тыловой инфраструктуры, то есть складское хозяйство, перегрузочное, это еще план в стадии формирования"", - заявил Джиоев, говоря о восстановлении портовой инфраструктуры новых территорий РФ."
918	https://ria.ru/20221003/vengriya-1821172800.html	"БУДАПЕШТ, 3 окт - РИА Новости. Премьер-министр Венгрии Виктор Орбан заявил, что запасов газа в стране хватит на пять-шесть месяцев, Будапешт готов в течение этого времени помогать Белграду с газом в благодарность за обеспечение газового транзита из России.""Мы благодарны сербам, поскольку через них в Венгрию проходит единственный на сегодняшний день маршрут поставок газа с востока. Это время, когда все заботятся только о себе. А сербы в этой ситуации не отключают венгерский объем газа, и он без потерь доходит до Венгрии. Мы это считаем очень серьезным дружеским жестом. У нас в Венгрии есть количество газа, достаточное для нормальной работы в течение пяти-шести месяцев. И могу спокойно сказать, что пока в Венгрии есть газ, он будет и в Сербии, каким-нибудь образом мы друг другу поможем, потому что не забудем, что в это трудное время газ шел из Сербии в Венгрию"", - сказал Орбан на совместной пресс-конференции с лидерами Сербии и Австрии Александром Вучичем и Карлом Нехаммером по итогам трехстороннего саммита, посвященного проблемам нелегальной миграции.Орбан также подчеркнул, что все маршруты, по которым в Венгрию с восточного направления поступает энергия, ""уже парализованы или будут парализованы"", рассчитывать Будапешту приходится только на южное направление и газопровод ""Турецкий поток"".Ранее Орбан провел переговоры со спикером парламента Турции Мустафой Шентопом. Стороны обсудили расширение мощностей газового транзита в направлении восток-запад. Орбан при этом отметил, что, присоединившись к ""Турецкому потоку"", Турция стала одной из важнейших транзитных стран для поставок газа в Венгрию.В прошлый понедельник теракты произошли сразу на двух российских экспортных газопроводах в Европу. Германия, Дания и Швеция не исключают целенаправленную диверсию. Российская сторона официально запросила информацию у Дании о ЧП на ""Северном потоке"", как только стало известно о случившемся. Датские власти уведомили РФ о взрывах на месте утечки газа. Оператор ""Северного потока"" Nord Stream AG сообщал, что ЧП на газопроводах беспрецедентны и сроки ремонта оценить невозможно."
919	https://ria.ru/20221003/matvienko-1821172418.html	"МОСКВА, 3 окт – РИА Новости. Категорически нельзя допускать существенного сокращения капитальных вложений, возможно, профинансировать необходимые расходы удастся за счёт увеличения государственного долга, считает спикер Совфеда РФ Валентина Матвиенко.""Сегодня категорически нельзя допускать существенного сокращения капитальных вложений. Возможно, профинансировать необходимые расходы удастся за счёт определённого увеличения государственного долга"", - сказала спикер в ходе слушаний в понедельник.Она также отметила, что ""сокращать мультипликативный эффект, который даёт экономике работа строительного комплекса, сейчас недопустимо"".Спикер считает, что если страна уменьшит капвложения и инвестиции, ""если будем просто проедать бюджет, будут сложности в экономике"". Она полагает, что как бы трудно сейчас ни было, надо удерживать планку, по которой минимум 25% средств региональных бюджетов должны идти на развитие и инвестиции.Также необходимо привлекать к инвестированию в национальные проекты всех, кто ""разочаровался в Западе"", сказала Матвиенко.В качестве примера политик рассказала такой случай: ""недавно ко мне приходил один из олигархов, говорит: судился, бился и понял: там (за рубежом) толку не будет, готов к выполнению заданий родины"".Матвиенко считает, что надо таким людям давать задания, чтобы вкладывали средства, инвестировали в развитие регионов."
920	https://ria.ru/20221003/samolet-1821168437.html	"МОСКВА, 3 окт — РИА Новости. Один из двух российских самолетов Boeing 737 MAX (оба принадлежат авиакомпании S7) улетел из России, сообщила РИА Новости представитель компании.S7 ранее обратилась к властям России за разрешением вернуть часть самолетов иностранным лизингодателям. В пресс-службе S7 сообщали, что компания планирует вернуть лизингодателю два судна Boeing 737–8 МАХ ""ввиду отсутствия сертификата типа в России и, соответственно, невозможности его эксплуатации"". Министр транспорта Виталий Савельев отмечал, что создана специальная комиссия, которая определяет разрешения на вывоз самолетов. В конце лета стало известно, что правительство России разрешило S7 вывоз из страны двух самолетов Boeing 737 MAX.""Улетел"", — сказала представитель компании в ответ на вопрос о первом из двух самолетов. Когда страну покинет второй самолет, она не уточнила.S7 была единственным в России эксплуатантом самолетов данного типа. Заказы были и у других авиакомпаний, но они не успели получить самолеты.Полеты Boeing 737 МАХ были приостановлены в 2019 году в США и многих других странах после того, как разбились два таких лайнера. В октябре 2019 года группа международных экспертов выявила значительные недочеты при сертификации самолета, допущенные компанией и американским регулятором FAA. В частности, по мнению экспертов, важная информация о системе коррекции маневрирования (MCAS) была представлена FAA не в полном объеме, а сам регулятор предоставил чрезмерные полномочия Boeing в процессе сертификации.США сняли запрет на использование Boeing 737 MAX в ноябре 2020 года, после чего возобновление эксплуатации этих самолетов одобрил ряд других стран. Росавиация в начале февраля сообщала, что сертификация обновленного Boeing 737 MAX для полетов в России продолжается. Однако затем в российской авиации возникли новые проблемы: из-за западных санкций, в частности, запрещены поставки в страну зарубежных самолетов."
921	https://ria.ru/20221003/banki-1821164619.html	"МОСКВА, 3 окт - РИА Новост. Банк России утвердил актуальный перечень системно значимых кредитных организаций, при этом он остался без изменений по сравнению с предыдущей версией - в список входят те же 13 банков, следует из пресс-релиза, опубликованного на сайте регулятора.""Банк России в соответствии с Указанием от 13.04.2021 № 5778-У ""О методике определения системно значимых кредитных организаций"" утвердил перечень системно значимых кредитных организаций. На их долю приходится около 77% совокупных активов российского банковского сектора"", - говорится в релизе.Согласно этому указанию, регулятор должен актуализировать перечень не реже одного раза в год, но не ранее 1 сентября.Список остался без изменений, в него все также входят ""Юникредит банк"", Газпромбанк, Совкомбанк, ВТБ, Альфа-банк, Сбербанк, ""Московский кредитный банк"", ""Открытие"", Росбанк, ""Тинькофф банк"", Промсвязьбанк, Райффайзенбанк и Россельхозбанк.В предыдущий раз регулятор менял список системно значимых банков в октябре прошлого года, тогда в него был внесен ""Тинькофф банк""."
922	https://ria.ru/20221003/arktika-1821162485.html	"ЯКУТСК, 3 окт – РИА Новости. Впервые по Северному морскому пути в поселок Черский Нижнеколымского района Якутии доставили продовольствие и строительные материалы из Астрахани, сообщает пресс-служба главы и правительства республики.Ранее сообщалось о том, что собственный флот компании ""Якутоптторг"" в июле начнет завоз грузов из Краснодарского края в арктические районы Якутии по Северному морскому пути. Министр по развитию Арктики и делам народов Севера республики Владимир Черноградский рассказал РИА Новости, что власти Якутии с 2023 года планируют завозить весь объем продовольственных грузов для арктических районов Северным морским путем.""Якутоптторг"" впервые через Северный морской путь завез социально значимые продовольственные товары в арктические районы Якутии. Порядка 730 тонн продовольствия, а также материалы для строительства трех торгово-логистических центров завезли на теплоходе СТК-1012 из Астрахани в заполярный посёлок Черский"", - заявили в пресс-службе.Отмечается, что судно было в пути два месяца. В Черский груз доставили через поселок Тикси Булунского района. Продовольствие закупили напрямую у производителей в Краснодарском крае, Астраханской области и доставили для обеспечения Булунского, Усть-Янского, Нижнеколымского, Среднеколымского и Верхнеколымского районов.До этого знаменательного события социально значимые товары в Арктику доставлялись железной дорогой и в период навигации водным транспортом по рекам, оставшуюся часть – автозимниками. Кроме того, в 2021 году продукты в труднодоступные населенные пункты Якутии доставляли малой авиацией.По словам главы региона Айсена Николаева, после принятия закона о северном завозе федеральная помощь в решении вопросов логистики, компенсации затрат и удешевления тарифов будет очень важна. ""И мы очень надеемся, что наши лучшие практики, в том числе проект ""Якутоптторга"" по торгово-логистическим центрам, завозу фруктов и овощей в самые отдалённые районы республики, смогут быть использованы другими субъектами"", – приводятся его слова."
923	https://ria.ru/20221003/sherst-1821156105.html	"СТАВРОПОЛЬ, 3 окт – РИА Новости. Власти Ставропольского края в текущем году направили 92,2 миллиона рублей на поддержку производства и реализации овечьей шерсти, сообщил РИА Новости представитель пресс-службы регионального Минсельхоза.""Ежегодно в рамках краевой программы ""Развитие сельского хозяйства"" предусмотрена субсидия на возмещение части затрат на поддержку производства сельскохозяйственными товаропроизводителями шерсти, полученной от тонкорунных и полутонкорунных пород овец, реализующими такую продукцию перерабатывающим организациям"", – сказал собеседник агентства.По его словам, ставропольская шерсть пользуется спросом не только в Российской Федерации, но и за рубежом, традиционными партнёрами региона в этом направлении являются Китай, Индия и Белоруссия.""В 2022 году субсидией воспользовались 23 сельхозорганизации и 62 крестьянских (фермерских) хозяйства. Объём просубсидированной шерсти увеличился на 25% в сравнении с прошлым годом. На поддержку производства и реализации шерсти выделено 92,2 миллиона рублей, – приводят в пресс-службе слова министра сельского хозяйства края Сергея Измалкова.В ведомстве добавили, что глава региона Владимир Владимиров неоднократно акцентировал внимание на значимости федеральной поддержки для развития овцеводства на Ставрополье, что является стимулом для наращивания численности поголовья овец в хозяйствах, и, соответственно, увеличения производства шерсти и ее качества."
924	https://ria.ru/20221003/gaz-1821151757.html	"РИМ, 3 окт – РИА Новости. Итальянская нефтегазовая группа Eni изучает пути возобновления поставок газа от ""Газпрома"" через территорию Австрии, говорится в заявлении итальянской компании, поступившем в РИА Новости.""В ближайшие несколько часов Eni намерена оценить с австрийским оператором и ""Газпромом"" некоторые варианты разблокирования поставок, но преждевременно представлять подробности до того, как стороны сойдутся в их фактической осуществимости"", - говорится в коммюнике.В субботу Eni заявила, что ""Газпром"" сообщил ей о приостановке поставок газ в Италию из-за ""невозможности его транспортировки"" через Австрию.Как сообщил агентству представитель Eni, поставки в понедельник не возобновились.Глава крупнейшей нефтегазовой компании Италии Клаудио Дескальци также заявил о готовности произвести оплату. ""Мы изучаем, можем ли заместить либо перевозчика, либо ""Газпром"", который не оплатил гарантийные обязанности на 20 миллионов евро"", - приводит его слова газета la Repubblica. По его словам, приостановка поставок никоим образом не связана с политическими причинами, а объясняться необходимости внесения ""финансовых гарантий"" для прохождения газа австрийскому перевозчику, который осуществляет транзит в Италию.Сам ""Газпром"" в субботу пояснил, что поставки газа по контрактам ""Газпром экспорта"" через Австрию остановлены из-за отказа австрийского оператора подтверждать ""транспортные номинации"" (заявки на прокачку), причина чего связана с регулятивными изменениями, произошедшими в стране в конце сентября, но ""Газпром"" с итальянскими покупателями работает над решением проблемы."
925	https://ria.ru/20221003/integratsiya-1821151371.html	"МОСКВА, 3 окт - РИА Новости. Развитие интеграции в Союзном государстве даст эффективный ответ на новые вызовы, сравнимые с тотальной экономической войной от недружественных государств, заявил премьер-министр России Михаил Мишустин на встрече с главой правительства Белоруссии Романом Головченко.Он подчеркнул, что правительство России придает особое значение укреплению отношений с Минском.""Убежден, что развитие интеграции в Союзном государстве также даст эффективный ответ на новые вызовы, которые связаны с санкционным давлением со стороны недружеских государств, сравнимым с тотальной экономической войной"", - сказал Мишустин.Он отметил, что принимаются скоординированные меры, направленные на защиту экономической безопасности, технологического суверенитета России и Белоруссии."
926	https://ria.ru/20221003/mishustin-1821150365.html	"МОСКВА, 3 окт - РИА Новости. Премьер-министр России Михаил Мишустин на встрече с главой правительства Белоруссии Романом Головченко призвал ускорять запуск новых инициатив Москвы и Минска, особенно в области импортозамещения и промкооперации.Он подчеркнул, что правительство России придает особое значение укреплению отношений с Минском.""Важно ускорять запуск новых инициатив. Особое внимание будем уделять проектам в области промышленной кооперации и импортозамещению"", - сказал Мишустин.Он заверил, что кабмины двух стран продолжат выстраивать новые механизмы взаимодействия в таможенной, налоговой сферах, обеспечивать равные условия работы для предпринимателей и создавать единое экономическое пространство."
927	https://ria.ru/20221003/gazprom-1821146795.html	"МОСКВА, 3 окт - РИА Новости. Экспорт ""Газпрома"" в страны дальнего зарубежья за 9 месяцев текущего года сократился на 40,4% по сравнению с аналогичным периодом прошлого года - до 86,9 миллиарда кубометров газа, сообщила компания.""Экспорт в страны дальнего зарубежья составил 86,9 миллиарда кубометров - на 40,4% (на 58,9 миллиарда кубометров) меньше, чем за тот же период 2021 года. ""Газпром"" поставляет газ согласно подтвержденным заявкам"", - говорится в сообщении компании в мессенджере Telegram о результатах работы с начала года.Продолжает расти экспорт ""Газпрома"" в Китай по газопроводу ""Сила Сибири"" в рамках двустороннего долгосрочного контракта российской компании с CNPC. Поставки регулярно идут сверх суточных контрактных количеств. ""В сентябре зафиксированы два исторических максимума суточного объема экспорта за все время поставок"", - отмечается в сообщении.Спрос на газ компании из газотранспортной системы на внутреннем рынке за этот период уменьшился на 4,1%, или на 7,2 миллиарда кубометров.Добыча ""Газпрома"" за 9 месяцев сократилась на 17,1%, до 313,3 млрд кубов газа, сообщили в компании.По итогам прошлого года компания увеличила экспорт газа в дальнее зарубежье на 5,8 миллиарда кубометров - до 185,1 миллиарда. Это стало четвертым результатом в истории."
928	https://ria.ru/20221003/belorussiya-1821145989.html	"МИНСК, 3 окт – РИА Новости. Президент Белоруссии Александр Лукашенко заявил, что на фоне западных санкций перед белорусскими производителями открылся необъятный рынок РФ, и поручил предприятиям воспользоваться этой возможностью эффективно, его слова цитирует Sputnik Беларусь.""Сегодня очень серьезно и много мы работаем с Россией по всем направлениям, по импортозамещению. Оттуда ушли западные компании. Открылся необъятный рынок. Конечно, мы там одни не справимся дефицит этот заполнить. Мы вместе с россиянами в этом плане работаем. Но и наша продукция - промышленная, сельскохозяйственная и не только - очень востребована в Российской Федерации - от военно-промышленного комплекса до продуктов питания. Пожалуйста, включайтесь"", - сказал Лукашенко, принимая кадровые решения о назначении руководителей местных органов власти.Лукашенко рассказал, что президент России Владимир Путин на переговорах постоянно говорит о том, что именно надо России и что может сделать Белоруссия. ""И добавляет: ""Я же деньги плачу"". Это же не бесплатно"", - продолжил белорусский лидер.Президент подчеркнул, что для сельского хозяйства Белоруссии выдался благоприятный год, и произведенное продовольствие, помимо России, можно также успешно продать в Китае. ""Мы все можем продать в России, Китае. Более того, эти страны готовы купить и вдвое больше белорусской продукции ... В два раза можем еще увеличивать производство, и мы продадим это все по хорошим ценам. То есть открылся рынок и цены приличные. Поэтому по сельскому хозяйству у нас вообще не должно быть никаких проблем"", - констатировал Лукашенко.Он поручил принять меры, чтобы завершить уборочную кампанию и вовремя подготовиться к весеннему севу. ""Вы должны видеть свой район, своих людей. Вы должны вовремя посеять, уйти в зиму, подняв зябь, и готовиться к весеннему севу"", - сказал президент.При этом Лукашенко не исключил, что к уборке урожая при необходимости можно привлекать учащихся и студентов. ""Поэтому мобилизовывайте студентов, рабочих, государственных служащих, прочих людей для того, чтобы помочь нам убрать это все. Потому что деньги приличные можем заработать. Не сейчас, так по весне"", - подчеркнул глава государства.Поэтому, констатировал он, оправдания невыполнению на местах поставленных задач в сфере АПК будут неуместны. ""Разговоры о том, что где-то санкции, какая-то мобилизация, война, еще чего-то, - не принимаются. Забудьте об этом "", - заявил Лукашенко."
